VIN,Trip,Make,Model,Version,Grade,Engine_Temperature,Battery_Voltage,Engine_Vibration,Mileage,Oil_Temperature,Coolant_Temperature,Engine_Load,RPM,Throttle_Position,Intake_Air_Temperature,Exhaust_Gas_Temperature,Fuel_Pressure
VIN00270,6,BMW,320i,2.0L Turbo,Luxury,82.9,13.95,1.52,7.61,89.8,80.30000000000001,58.2,5425,27.299999999999997,60.300000000000004,438.90000000000003,78.2
VIN00270,7,BMW,320i,2.0L Turbo,Luxury,99.8,12.629999999999999,0.94,7.9,91.5,84.4,57.0,3491,29.599999999999998,49.300000000000004,345.3,90.39999999999999
VIN00270,8,BMW,320i,2.0L Turbo,Luxury,95.4,13.75,2.38,10.26,96.8,83.30000000000001,68.0,3654,27.599999999999998,46.7,347.3,85.0
VIN00270,9,BMW,320i,2.0L Turbo,Luxury,102.6,13.0,1.26,8.82,97.3,76.7,71.8,1783,46.199999999999996,56.5,383.40000000000003,88.5
VIN00270,10,BMW,320i,2.0L Turbo,Luxury,81.4,12.59,1.7799999999999998,7.58,90.8,73.30000000000001,77.0,5819,27.599999999999998,59.800000000000004,363.1,79.3
VIN00271,0,Toyota,Corolla,1.8L,XLE,90.9,12.24,1.08,14.02,107.3,111.0,35.0,6196,35.4,34.7,421.9,33.5
VIN00271,1,Toyota,Corolla,1.8L,XLE,78.0,11.75,0.21000000000000008,12.25,101.0,114.2,40.1,5003,39.6,37.400000000000006,347.59999999999997,42.3
VIN00271,2,Toyota,Corolla,1.8L,XLE,81.60000000000001,12.33,0.17000000000000004,13.41,98.0,112.7,36.7,3636,34.3,30.900000000000002,510.59999999999997,41.2
VIN00271,3,Toyota,Corolla,1.8L,XLE,84.60000000000001,11.51,0.92,15.469999999999999,110.5,115.3,28.1,1184,31.2,43.400000000000006,360.2,33.5
VIN00271,4,Toyota,Corolla,1.8L,XLE,77.60000000000001,11.91,1.1800000000000002,13.139999999999999,117.0,101.3,41.8,2557,22.5,27.700000000000003,506.2,31.1
VIN00271,5,Toyota,Corolla,1.8L,XLE,103.60000000000001,11.47,1.8900000000000001,14.459999999999999,110.89999999999999,105.3,29.6,4981,32.1,32.400000000000006,430.0,29.2
VIN00271,6,Toyota,Corolla,1.8L,XLE,77.9,11.790000000000001,0.9400000000000001,14.42,107.8,118.8,21.1,2059,25.599999999999998,25.6,374.59999999999997,39.5
VIN00271,7,Toyota,Corolla,1.8L,XLE,81.10000000000001,12.77,0.28,12.87,112.1,110.4,25.7,4058,33.9,44.2,441.79999999999995,28.7
VIN00271,8,Toyota,Corolla,1.8L,XLE,99.10000000000001,12.46,1.7400000000000002,15.67,102.1,108.5,25.2,6640,33.5,29.200000000000003,413.4,25.1
VIN00271,9,Toyota,Corolla,1.8L,XLE,90.0,12.72,0.9000000000000001,14.379999999999999,101.6,101.2,29.9,1215,49.3,25.400000000000002,408.2,35.0
VIN00271,10,Toyota,Corolla,1.8L,XLE,90.60000000000001,12.59,1.7200000000000002,13.17,106.8,101.5,20.2,5380,47.4,39.5,435.7,24.8
VIN00272,0,Volkswagen,Jetta,1.4L TSI,SEL,80.9,13.26,2.26,6.25,73.8,90.1,74.8,5163,30.2,51.2,525.3,51.1
VIN00272,1,Volkswagen,Jetta,1.4L TSI,SEL,69.30000000000001,13.48,2.54,5.37,80.7,89.3,83.2,5689,42.6,57.400000000000006,549.5,42.2
VIN00272,2,Volkswagen,Jetta,1.4L TSI,SEL,88.2,13.11,1.2899999999999998,5.28,73.7,94.19999999999999,86.8,722,43.2,47.7,525.1999999999999,52.1
VIN00272,3,Volkswagen,Jetta,1.4L TSI,SEL,71.10000000000001,13.66,2.61,6.19,68.3,84.89999999999999,65.1,1280,24.5,42.1,557.5,44.300000000000004
VIN00272,4,Volkswagen,Jetta,1.4L TSI,SEL,72.2,13.85,2.5,4.48,76.3,80.5,63.599999999999994,2073,40.5,50.1,543.0999999999999,56.4
VIN00272,5,Volkswagen,Jetta,1.4L TSI,SEL,86.80000000000001,13.89,2.3699999999999997,6.71,71.0,86.0,70.7,6053,31.7,49.900000000000006,438.59999999999997,44.9
VIN00272,6,Volkswagen,Jetta,1.4L TSI,SEL,77.9,13.56,3.15,7.64,78.6,83.6,67.5,2003,40.7,48.900000000000006,621.1999999999999,46.9
VIN00272,7,Volkswagen,Jetta,1.4L TSI,SEL,83.7,13.61,1.6599999999999997,7.77,77.8,99.19999999999999,80.1,5436,43.7,55.300000000000004,430.59999999999997,45.0
VIN00272,8,Volkswagen,Jetta,1.4L TSI,SEL,75.4,13.62,1.7299999999999998,5.33,72.6,80.3,71.89999999999999,1564,31.5,57.900000000000006,595.4,44.300000000000004
VIN00272,9,Volkswagen,Jetta,1.4L TSI,SEL,85.7,13.61,2.6999999999999997,8.11,80.0,98.69999999999999,89.0,3167,25.299999999999997,52.6,605.0,47.7
VIN00272,10,Volkswagen,Jetta,1.4L TSI,SEL,85.9,13.73,1.6399999999999997,6.62,75.8,82.69999999999999,72.7,5261,21.7,55.6,462.69999999999993,59.5
VIN00273,0,BMW,320i,2.0L Turbo,Luxury,81.8,13.52,1.83,13.52,95.5,83.0,59.7,4080,23.9,38.5,685.5,73.8
VIN00273,1,BMW,320i,2.0L Turbo,Luxury,75.5,13.07,1.9700000000000002,13.299999999999999,89.2,77.6,50.800000000000004,3873,10.7,28.6,624.8,73.0
VIN00273,2,BMW,320i,2.0L Turbo,Luxury,77.6,13.66,1.81,15.049999999999999,97.1,87.4,70.9,1991,20.4,31.8,620.4,71.39999999999999
VIN00273,3,BMW,320i,2.0L Turbo,Luxury,92.5,12.92,0.9500000000000001,11.7,95.0,87.2,50.0,4938,27.5,47.7,588.5,67.1
VIN00273,4,BMW,320i,2.0L Turbo,Luxury,89.2,13.299999999999999,1.9000000000000001,14.23,96.4,74.6,62.5,5166,18.299999999999997,32.8,675.9,81.8
VIN00273,5,BMW,320i,2.0L Turbo,Luxury,90.89999999999999,14.23,1.4000000000000001,12.73,100.5,78.3,71.8,1665,32.2,31.0,604.1,64.89999999999999
VIN00273,6,BMW,320i,2.0L Turbo,Luxury,90.1,13.29,2.7800000000000002,13.53,88.2,85.8,63.1,6216,24.299999999999997,35.8,760.3,73.3
VIN00273,7,BMW,320i,2.0L Turbo,Luxury,90.7,12.969999999999999,1.17,15.27,96.3,74.7,55.800000000000004,2357,26.599999999999998,47.4,690.5,75.3
VIN00273,8,BMW,320i,2.0L Turbo,Luxury,79.8,13.75,2.8,14.899999999999999,90.8,77.2,70.8,6457,9.899999999999999,30.0,764.7,78.89999999999999
VIN00273,9,BMW,320i,2.0L Turbo,Luxury,67.2,12.77,2.18,14.28,105.0,75.3,66.10000000000001,6263,34.0,31.4,675.0,66.6
VIN00273,10,BMW,320i,2.0L Turbo,Luxury,75.39999999999999,13.42,1.4700000000000002,13.5,92.7,77.2,66.5,3975,23.799999999999997,47.4,679.9,66.8
VIN00274,0,Volkswagen,Jetta,1.4L TSI,SEL,109.3,13.5,1.24,17.52,115.5,95.5,75.0,1209,29.4,41.1,244.6,67.4
VIN00274,1,Volkswagen,Jetta,1.4L TSI,SEL,118.1,14.11,2.09,16.93,112.2,102.9,76.1,5872,28.4,43.1,282.4,69.5
VIN00274,2,Volkswagen,Jetta,1.4L TSI,SEL,120.7,13.87,1.69,19.32,115.8,88.4,65.6,1241,32.6,33.9,153.7,59.00000000000001
VIN00274,3,Volkswagen,Jetta,1.4L TSI,SEL,100.5,13.72,1.88,17.5,114.6,95.4,87.6,6555,43.3,47.300000000000004,287.2,62.50000000000001
VIN00274,4,Volkswagen,Jetta,1.4L TSI,SEL,102.5,13.53,0.8200000000000001,15.78,109.0,105.1,76.9,1987,20.9,47.1,168.6,64.2
VIN00274,5,Volkswagen,Jetta,1.4L TSI,SEL,111.1,13.5,0.29000000000000004,17.31,109.0,105.4,79.0,5289,43.8,37.7,201.89999999999998,63.400000000000006
VIN00274,6,Volkswagen,Jetta,1.4L TSI,SEL,96.6,13.41,1.58,17.36,114.4,92.9,75.5,3128,31.599999999999998,40.1,337.3,68.9
VIN00274,7,Volkswagen,Jetta,1.4L TSI,SEL,95.89999999999999,13.24,1.18,16.81,113.4,103.1,68.5,790,18.599999999999998,37.1,302.2,64.80000000000001
VIN00274,8,Volkswagen,Jetta,1.4L TSI,SEL,117.5,14.27,0.35,16.86,124.0,91.3,69.8,3877,33.0,34.2,225.1,68.4
VIN00274,9,Volkswagen,Jetta,1.4L TSI,SEL,94.39999999999999,12.88,1.51,16.96,110.1,94.3,75.2,1074,38.4,48.1,312.2,73.30000000000001
VIN00274,10,Volkswagen,Jetta,1.4L TSI,SEL,94.8,13.34,2.05,17.8,111.7,98.1,75.1,4795,19.2,32.0,202.5,74.7
VIN00275,0,Volkswagen,Jetta,1.4L TSI,SEL,86.5,12.57,2.18,11.9,71.5,85.5,37.6,1489,94.4,45.0,613.3,63.5
VIN00275,1,Volkswagen,Jetta,1.4L TSI,SEL,99.6,12.120000000000001,1.7800000000000002,13.66,67.9,86.8,46.0,5541,87.2,41.2,560.0999999999999,67.5
VIN00275,2,Volkswagen,Jetta,1.4L TSI,SEL,101.2,12.540000000000001,3.0900000000000003,13.63,62.6,84.0,38.300000000000004,6933,103.2,47.8,676.9,59.9
VIN00275,3,Volkswagen,Jetta,1.4L TSI,SEL,100.2,12.39,1.79,13.43,77.8,85.2,25.8,4483,106.7,43.1,693.8,64.4
VIN00275,4,Volkswagen,Jetta,1.4L TSI,SEL,77.1,11.84,2.92,10.92,64.6,91.0,31.6,5820,80.10000000000001,43.2,667.0,66.6
VIN00275,5,Volkswagen,Jetta,1.4L TSI,SEL,88.3,13.36,1.8800000000000001,11.1,77.7,77.4,30.700000000000003,2290,104.30000000000001,42.9,554.1999999999999,57.2
VIN00275,6,Volkswagen,Jetta,1.4L TSI,SEL,100.5,12.620000000000001,2.88,12.92,71.4,94.1,23.700000000000003,3456,107.60000000000001,42.8,533.9,69.6
VIN00275,7,Volkswagen,Jetta,1.4L TSI,SEL,72.5,11.98,1.7500000000000002,11.83,64.9,78.4,23.700000000000003,3861,100.7,45.2,701.1999999999999,53.9
VIN00275,8,Volkswagen,Jetta,1.4L TSI,SEL,86.4,13.27,1.2200000000000002,11.4,65.2,84.4,44.300000000000004,2540,93.2,46.8,585.3,55.0
VIN00275,9,Volkswagen,Jetta,1.4L TSI,SEL,75.2,12.81,2.83,13.02,66.6,90.4,42.4,5310,105.10000000000001,48.8,689.5,63.5
VIN00275,10,Volkswagen,Jetta,1.4L TSI,SEL,100.6,11.91,3.0900000000000003,11.0,73.5,76.3,49.5,2180,101.60000000000001,52.2,686.8,71.3
VIN00276,0,Ford,Focus,1.5L,Titanium,83.8,12.02,4.65,5.82,88.0,82.2,39.1,1357,60.7,40.3,164.8,67.4
VIN00276,1,Ford,Focus,1.5L,Titanium,90.0,12.41,5.010000000000001,5.4,84.7,73.10000000000001,30.0,4321,64.0,49.3,96.20000000000002,67.60000000000001
VIN00276,2,Ford,Focus,1.5L,Titanium,82.1,12.709999999999999,4.180000000000001,6.720000000000001,93.6,84.4,38.4,6498,69.60000000000001,45.8,85.00000000000001,65.7
VIN00276,3,Ford,Focus,1.5L,Titanium,97.2,11.66,4.54,7.680000000000001,79.9,83.2,36.7,6530,69.2,48.0,256.4,64.2
VIN00276,4,Ford,Focus,1.5L,Titanium,78.5,11.45,4.33,6.0200000000000005,81.7,89.5,27.0,5233,68.9,43.4,65.60000000000001,58.400000000000006
VIN00276,5,Ford,Focus,1.5L,Titanium,78.1,11.54,3.6800000000000006,7.5200000000000005,85.6,72.3,40.1,4934,55.300000000000004,49.199999999999996,122.70000000000002,60.7
VIN00276,6,Ford,Focus,1.5L,Titanium,77.0,12.15,4.630000000000001,5.96,93.8,83.7,34.1,787,74.4,41.599999999999994,167.3,63.10000000000001
VIN00276,7,Ford,Focus,1.5L,Titanium,96.39999999999999,12.32,4.840000000000001,5.17,92.7,83.2,45.2,6217,47.5,45.8,146.20000000000002,71.30000000000001
VIN00276,8,Ford,Focus,1.5L,Titanium,86.1,12.51,4.15,4.69,95.9,76.8,34.2,3857,49.400000000000006,38.099999999999994,231.9,63.60000000000001
VIN00276,9,Ford,Focus,1.5L,Titanium,75.7,11.23,5.0200000000000005,5.0,94.8,78.3,25.5,5467,57.0,43.3,202.4,59.300000000000004
VIN00276,10,Ford,Focus,1.5L,Titanium,97.1,11.23,4.54,6.8100000000000005,82.9,79.8,51.1,2721,51.900000000000006,46.4,209.10000000000002,71.60000000000001
VIN00277,0,Ford,Focus,1.5L,Titanium,85.8,14.4,2.11,18.38,118.4,104.0,40.3,2692,26.3,32.0,484.5,90.9
VIN00277,1,Ford,Focus,1.5L,Titanium,90.7,14.360000000000001,2.06,17.009999999999998,114.60000000000001,98.5,26.999999999999996,5620,13.8,24.4,485.0,100.10000000000001
VIN00277,2,Ford,Focus,1.5L,Titanium,89.39999999999999,14.52,2.55,17.29,115.10000000000001,105.0,40.4,4522,28.2,41.9,498.6,90.9
VIN00277,3,Ford,Focus,1.5L,Titanium,93.0,14.14,2.71,16.74,122.5,96.5,31.299999999999997,1805,23.6,25.8,578.2,82.7
VIN00277,4,Ford,Focus,1.5L,Titanium,97.39999999999999,14.58,2.82,19.439999999999998,122.9,96.2,51.9,3048,26.7,39.1,527.4,84.9
VIN00277,5,Ford,Focus,1.5L,Titanium,80.89999999999999,13.92,2.01,18.65,116.80000000000001,97.2,30.199999999999996,4372,26.5,32.9,480.4,91.10000000000001
VIN00277,6,Ford,Focus,1.5L,Titanium,91.1,14.790000000000001,2.4699999999999998,19.48,111.9,98.6,43.9,3665,34.8,33.7,454.7,98.60000000000001
VIN00277,7,Ford,Focus,1.5L,Titanium,98.8,14.69,1.8499999999999999,18.81,109.60000000000001,111.5,25.299999999999997,709,15.600000000000001,39.0,516.2,92.5
VIN00277,8,Ford,Focus,1.5L,Titanium,99.2,13.620000000000001,2.42,17.049999999999997,114.5,98.3,38.099999999999994,5069,17.6,30.9,444.6,83.2
VIN00277,9,Ford,Focus,1.5L,Titanium,95.89999999999999,14.92,2.52,18.77,113.0,103.5,38.8,1686,23.2,35.1,563.0,94.80000000000001
VIN00277,10,Ford,Focus,1.5L,Titanium,83.3,14.24,1.48,19.419999999999998,117.4,99.2,33.0,4953,24.0,22.5,393.1,86.30000000000001
VIN00278,0,Honda,Civic,2.0L,Sport,90.6,14.24,0.86,11.95,74.2,85.5,37.3,4615,27.4,32.8,285.9,72.1
VIN00278,1,Honda,Civic,2.0L,Sport,90.69999999999999,14.51,1.3599999999999999,11.489999999999998,79.0,81.0,32.3,1468,33.8,25.799999999999997,331.2,68.8
VIN00278,2,Honda,Civic,2.0L,Sport,80.3,14.450000000000001,0.88,10.389999999999999,79.3,83.6,39.9,3822,33.9,29.099999999999998,254.89999999999998,66.0
VIN00278,3,Honda,Civic,2.0L,Sport,96.39999999999999,14.0,1.71,10.35,80.2,88.5,42.099999999999994,3058,31.7,36.0,206.99999999999997,76.3
VIN00278,4,Honda,Civic,2.0L,Sport,92.1,14.98,0.07999999999999996,10.559999999999999,83.4,79.9,42.599999999999994,740,23.0,30.599999999999998,313.59999999999997,69.6
VIN00278,5,Honda,Civic,2.0L,Sport,104.19999999999999,14.97,1.51,11.12,65.0,90.4,23.699999999999996,3651,16.5,22.999999999999996,198.2,76.19999999999999
VIN00278,6,Honda,Civic,2.0L,Sport,98.8,13.86,1.7,11.899999999999999,66.3,79.4,38.8,6834,38.5,40.0,360.59999999999997,66.3
VIN00278,7,Honda,Civic,2.0L,Sport,83.1,14.34,1.42,12.969999999999999,65.10000000000001,76.4,29.599999999999998,5159,34.4,33.4,221.79999999999998,68.0
VIN00278,8,Honda,Civic,2.0L,Sport,81.8,14.91,1.03,10.62,65.10000000000001,93.8,51.5,1053,37.9,27.099999999999998,205.7,67.1
VIN00278,9,Honda,Civic,2.0L,Sport,96.8,14.48,1.22,11.33,71.10000000000001,84.4,52.3,6706,16.9,37.8,351.09999999999997,67.0
VIN00278,10,Honda,Civic,2.0L,Sport,87.0,13.540000000000001,1.43,11.399999999999999,73.2,90.9,40.599999999999994,1933,34.6,31.499999999999996,371.59999999999997,73.3
VIN00279,0,Honda,Civic,2.0L,Sport,100.2,13.84,4.17,13.88,94.6,76.7,84.0,807,20.3,43.9,189.3,68.0
VIN00279,1,Honda,Civic,2.0L,Sport,110.0,13.209999999999999,4.92,12.88,103.8,77.60000000000001,81.8,3712,18.8,37.8,239.10000000000002,64.0
VIN00279,2,Honda,Civic,2.0L,Sport,104.4,13.26,4.26,15.190000000000001,89.39999999999999,68.5,72.6,4526,11.700000000000001,34.099999999999994,144.60000000000002,67.6
VIN00279,3,Honda,Civic,2.0L,Sport,100.9,13.95,3.26,13.31,84.6,76.9,72.9,3228,23.400000000000002,51.199999999999996,165.9,63.5
VIN00279,4,Honda,Civic,2.0L,Sport,87.60000000000001,13.43,4.72,13.280000000000001,85.89999999999999,76.2,74.0,914,15.5,44.1,282.3,58.4
VIN00279,5,Honda,Civic,2.0L,Sport,93.2,13.86,3.57,15.57,101.6,79.2,90.2,2725,22.5,39.4,196.20000000000002,75.5
VIN00279,6,Honda,Civic,2.0L,Sport,106.4,13.11,3.8899999999999997,13.47,85.0,69.5,92.6,1914,20.8,49.0,141.9,64.8
VIN00279,7,Honda,Civic,2.0L,Sport,112.10000000000001,14.59,4.83,15.71,102.3,74.5,74.6,4305,32.1,49.4,108.20000000000002,69.6
VIN00279,8,Honda,Civic,2.0L,Sport,103.7,14.27,4.84,13.89,92.69999999999999,74.8,72.6,3393,26.5,38.1,222.8,58.4
VIN00279,9,Honda,Civic,2.0L,Sport,93.7,13.08,3.48,14.290000000000001,90.0,77.4,81.0,1560,13.8,43.199999999999996,286.8,70.9
VIN00279,10,Honda,Civic,2.0L,Sport,95.8,13.27,4.29,13.620000000000001,89.89999999999999,80.7,98.6,834,18.2,44.3,272.1,76.8
VIN00280,0,Mazda,Mazda3,2.5L,Grand Touring,104.2,12.0,2.33,5.43,84.1,90.2,74.5,3389,87.9,15.0,348.1,68.0
VIN00280,1,Mazda,Mazda3,2.5L,Grand Touring,95.0,11.8,1.44,5.1899999999999995,89.39999999999999,86.3,84.2,1359,85.60000000000001,17.0,391.0,67.5
VIN00280,2,Mazda,Mazda3,2.5L,Grand Touring,97.10000000000001,11.21,2.17,6.8999999999999995,75.3,83.2,62.5,6519,82.4,12.9,321.40000000000003,60.5
VIN00280,3,Mazda,Mazda3,2.5L,Grand Touring,100.8,12.72,3.18,6.9799999999999995,92.6,82.0,84.1,6780,99.0,14.4,359.3,70.5
VIN00280,4,Mazda,Mazda3,2.5L,Grand Touring,110.4,11.26,2.35,5.93,82.6,82.60000000000001,88.6,5136,97.30000000000001,23.3,387.70000000000005,58.4
VIN00280,5,Mazda,Mazda3,2.5L,Grand Touring,92.2,12.58,2.21,4.89,93.1,87.4,86.4,6487,84.60000000000001,8.3,417.40000000000003,77.9
VIN00280,6,Mazda,Mazda3,2.5L,Grand Touring,110.2,11.52,3.14,6.1499999999999995,81.5,85.4,62.6,4942,75.5,18.6,293.1,71.2
VIN00280,7,Mazda,Mazda3,2.5L,Grand Touring,113.10000000000001,11.28,2.92,7.109999999999999,75.1,84.0,87.8,6151,74.5,23.0,445.8,74.9
VIN00280,8,Mazda,Mazda3,2.5L,Grand Touring,102.7,11.54,2.05,5.17,86.39999999999999,92.8,67.9,1268,76.30000000000001,16.6,369.0,59.7
VIN00280,9,Mazda,Mazda3,2.5L,Grand Touring,98.4,12.58,1.9100000000000001,7.41,76.5,81.2,73.3,6112,92.0,21.6,336.1,75.5
VIN00280,10,Mazda,Mazda3,2.5L,Grand Touring,114.2,11.47,1.98,5.25,88.39999999999999,84.4,62.1,6344,95.0,5.5,270.6,68.5
VIN00281,0,Volkswagen,Jetta,1.4L TSI,SEL,99.8,12.26,2.73,5.78,114.5,107.3,25.8,2521,80.8,32.6,316.8,75.4
VIN00281,1,Volkswagen,Jetta,1.4L TSI,SEL,94.1,12.19,3.1,4.28,116.2,98.89999999999999,27.0,4784,91.7,34.5,387.6,67.2
VIN00281,2,Volkswagen,Jetta,1.4L TSI,SEL,114.6,12.01,2.02,3.83,113.8,111.0,29.3,4931,83.6,31.700000000000003,312.5,76.5
VIN00281,3,Volkswagen,Jetta,1.4L TSI,SEL,97.1,12.86,3.2800000000000002,6.46,108.4,115.8,40.6,5756,71.2,26.0,321.3,73.0
VIN00281,4,Volkswagen,Jetta,1.4L TSI,SEL,97.6,12.11,2.65,7.0,108.3,107.39999999999999,14.5,2662,69.3,27.8,225.9,83.0
VIN00281,5,Volkswagen,Jetta,1.4L TSI,SEL,105.3,12.25,3.59,7.5,120.5,113.39999999999999,24.6,5077,83.1,36.0,351.5,83.30000000000001
VIN00281,6,Volkswagen,Jetta,1.4L TSI,SEL,114.39999999999999,12.51,3.13,5.65,117.9,105.6,21.900000000000002,2435,70.5,30.1,399.20000000000005,69.0
VIN00281,7,Volkswagen,Jetta,1.4L TSI,SEL,97.8,11.92,3.26,5.91,118.6,107.5,14.8,5350,89.8,29.6,344.5,66.60000000000001
VIN00281,8,Volkswagen,Jetta,1.4L TSI,SEL,94.5,12.58,2.56,7.23,105.6,109.2,12.3,5577,88.5,25.8,366.5,71.4
VIN00281,9,Volkswagen,Jetta,1.4L TSI,SEL,86.6,11.959999999999999,2.35,4.5,111.7,99.39999999999999,35.5,4211,78.3,27.5,315.8,84.4
VIN00281,10,Volkswagen,Jetta,1.4L TSI,SEL,110.8,11.68,3.3,6.78,121.6,98.6,38.7,3285,92.7,23.700000000000003,406.9,84.10000000000001
VIN00282,0,Hyundai,Elantra,2.0L,Limited,89.7,13.53,3.35,19.7,112.5,81.4,37.2,4783,34.6,18.6,226.8,40.8
VIN00282,1,Hyundai,Elantra,2.0L,Limited,82.7,13.83,3.54,18.18,105.2,83.10000000000001,30.1,2232,46.2,10.200000000000001,315.8,34.0
VIN00282,2,Hyundai,Elantra,2.0L,Limited,94.3,13.86,4.28,20.939999999999998,115.5,84.4,25.000000000000004,2141,30.8,22.200000000000003,277.2,31.9
VIN00282,3,Hyundai,Elantra,2.0L,Limited,100.3,13.719999999999999,4.13,21.47,111.0,77.7,41.900000000000006,3856,19.700000000000003,17.200000000000003,245.3,46.0
VIN00282,4,Hyundai,Elantra,2.0L,Limited,87.8,13.61,3.31,20.59,121.8,72.2,30.000000000000004,3430,46.400000000000006,12.100000000000001,171.10000000000002,39.5
VIN00282,5,Hyundai,Elantra,2.0L,Limited,92.10000000000001,13.62,3.4,18.05,116.5,91.30000000000001,24.400000000000002,3024,45.5,23.5,135.70000000000002,48.9
VIN00282,6,Hyundai,Elantra,2.0L,Limited,102.8,13.78,3.08,20.61,112.8,89.60000000000001,24.900000000000002,895,27.3,11.900000000000002,290.0,40.4
VIN00282,7,Hyundai,Elantra,2.0L,Limited,104.7,14.32,2.7,19.7,121.7,75.10000000000001,50.0,6296,49.3,27.6,200.9,34.3
VIN00282,8,Hyundai,Elantra,2.0L,Limited,98.8,13.34,4.3100000000000005,21.31,109.1,85.5,37.400000000000006,1017,37.2,11.400000000000002,212.10000000000002,38.8
VIN00282,9,Hyundai,Elantra,2.0L,Limited,82.2,14.299999999999999,4.24,18.41,109.2,76.5,27.900000000000002,1612,30.1,28.0,151.4,45.5
VIN00282,10,Hyundai,Elantra,2.0L,Limited,97.4,14.17,3.74,19.509999999999998,113.3,80.0,51.900000000000006,1684,26.3,17.700000000000003,145.8,35.0
VIN00283,0,Honda,Civic,2.0L,Sport,81.2,12.04,0.27,19.05,101.0,87.2,84.1,3125,16.0,41.7,418.7,96.1
VIN00283,1,Honda,Civic,2.0L,Sport,92.7,12.549999999999999,1.27,18.54,97.1,87.2,83.39999999999999,1155,23.1,44.400000000000006,345.7,103.6
VIN00283,2,Honda,Civic,2.0L,Sport,95.9,12.25,1.19,18.75,105.3,80.10000000000001,73.19999999999999,5249,29.5,44.0,355.9,94.0
VIN00283,3,Honda,Civic,2.0L,Sport,77.10000000000001,11.68,1.08,20.57,101.4,84.2,86.39999999999999,4832,28.0,41.0,342.2,102.19999999999999
VIN00283,4,Honda,Civic,2.0L,Sport,66.7,11.879999999999999,-0.42999999999999994,19.95,106.0,84.0,87.1,905,18.7,47.900000000000006,342.7,104.19999999999999
VIN00283,5,Honda,Civic,2.0L,Sport,75.0,11.479999999999999,0.6100000000000001,20.150000000000002,100.0,84.10000000000001,85.8,4888,17.6,33.400000000000006,444.4,91.3
VIN00283,6,Honda,Civic,2.0L,Sport,77.0,12.35,-0.019999999999999962,17.77,97.3,77.7,69.3,1719,20.0,39.400000000000006,344.9,98.19999999999999
VIN00283,7,Honda,Civic,2.0L,Sport,79.8,12.159999999999998,0.44000000000000006,19.48,97.8,96.7,91.39999999999999,4502,8.0,48.5,411.59999999999997,104.89999999999999
VIN00283,8,Honda,Civic,2.0L,Sport,92.8,12.379999999999999,-0.5,17.150000000000002,102.5,78.2,81.3,5373,17.4,44.1,413.09999999999997,87.6
VIN00283,9,Honda,Civic,2.0L,Sport,68.60000000000001,12.069999999999999,0.32,19.01,101.8,90.5,87.1,5093,7.6,38.1,325.4,88.6
VIN00283,10,Honda,Civic,2.0L,Sport,84.8,11.909999999999998,-0.4,20.69,99.7,79.9,84.39999999999999,5859,12.5,36.0,370.9,89.1
VIN00284,0,Mazda,Mazda3,2.5L,Grand Touring,82.1,13.91,3.87,13.06,72.2,81.6,41.7,5328,27.5,22.2,150.1,78.0
VIN00284,1,Mazda,Mazda3,2.5L,Grand Touring,76.3,14.58,4.11,14.02,77.60000000000001,90.1,33.1,3442,29.6,22.5,81.19999999999999,75.1
VIN00284,2,Mazda,Mazda3,2.5L,Grand Touring,94.89999999999999,13.22,3.29,12.780000000000001,71.4,87.3,52.5,1513,33.6,28.1,161.79999999999998,68.5
VIN00284,3,Mazda,Mazda3,2.5L,Grand Touring,84.39999999999999,13.620000000000001,4.38,13.520000000000001,81.3,80.6,53.0,1341,37.4,17.4,179.79999999999998,69.2
VIN00284,4,Mazda,Mazda3,2.5L,Grand Touring,95.69999999999999,13.620000000000001,3.7800000000000002,15.030000000000001,71.4,86.89999999999999,32.900000000000006,2014,27.5,17.2,82.3,83.8
VIN00284,5,Mazda,Mazda3,2.5L,Grand Touring,81.5,13.38,4.0,12.16,80.9,78.5,28.6,3130,14.7,19.4,102.3,83.8
VIN00284,6,Mazda,Mazda3,2.5L,Grand Touring,95.69999999999999,13.15,4.62,11.870000000000001,70.5,76.5,45.800000000000004,5883,20.7,17.799999999999997,83.6,85.0
VIN00284,7,Mazda,Mazda3,2.5L,Grand Touring,79.39999999999999,14.33,3.77,11.690000000000001,77.5,76.6,43.400000000000006,1922,12.8,31.7,133.6,79.7
VIN00284,8,Mazda,Mazda3,2.5L,Grand Touring,88.5,14.46,4.82,13.88,72.9,91.19999999999999,33.2,3424,38.8,25.5,231.89999999999998,86.4
VIN00284,9,Mazda,Mazda3,2.5L,Grand Touring,89.8,13.59,2.97,13.16,80.60000000000001,78.89999999999999,52.7,3054,17.0,14.7,170.2,84.2
VIN00284,10,Mazda,Mazda3,2.5L,Grand Touring,94.1,14.24,3.16,12.6,64.7,79.19999999999999,31.700000000000003,4117,12.9,12.899999999999999,59.39999999999999,71.9
VIN00285,0,Audi,A4,2.0L TFSI,Premium,82.3,13.21,3.3,18.55,117.1,109.8,32.1,1544,72.9,39.0,576.1,53.2
VIN00285,1,Audi,A4,2.0L TFSI,Premium,93.8,13.760000000000002,3.1199999999999997,16.69,116.8,101.0,34.300000000000004,6620,71.7,46.3,598.8000000000001,50.800000000000004
VIN00285,2,Audi,A4,2.0L TFSI,Premium,93.7,13.56,3.48,17.23,122.39999999999999,112.3,22.6,2802,77.4,49.0,646.8000000000001,58.5
